fas_id,course_code,course_title,department,professor,semester,year,term,rating,rating_fas_mean,materials_rating,assignments_rating,feedback_rating,section_rating,instructor_rating,lectures_effective,instructor_accessible,generates_enthusiasm,facilitates_discussion,recommendation_rating,hours_per_week,num_students
222175,HAA 177X,"Nano, Micro, Macro: Adaptive Material Laboratory 001",HAA,Grinham,2023Fall,2023,Fall,3.64,4.21,4.0,3.55,3.1,3.17,4.3,4.3,4.25,4.1,4.11,3.45,7.55,14
222176,ENGLISH 281P,What Are Poetries? Lyric and other poetry and poetics in English since 1850 001,ENGLISH,Burt,2024Spring,2024,Spring,4.4,4.25,4.4,4.4,4.9,5.0,4.9,4.6,4.6,5.0,4.9,4.4,7.38,12
222178,HIST 1045,The First World War 01,HIST,Martin,2023Fall,2023,Fall,4.52,4.21,4.29,4.29,4.0,3.1,4.95,5.0,4.74,4.95,4.83,4.43,4.85,30
222183,ANTHRO 2301,"The Past Matters: Cultural Policies, Heritage Education, and Community Engagement. 001",ANTHRO,Cusicanqui_Marsano,2023Fall,2023,Fall,4.4,4.21,3.8,4.4,4.0,5.0,4.8,4.6,4.6,4.8,4.8,4.6,4.6,7
222186,HIST 15Y,"Race, Gender, and the Law Through the Archive 01",HIST,Eatmon,2023Fall,2023,Fall,4.44,4.21,4.78,3.89,4.0,5.0,4.33,4.44,4.33,4.89,4.78,4.44,7.0,12
222193,TDM 194S,The Show-Tune Canon Meets the No-Show Songbook 1,TDM,Stewart,2024Spring,2024,Spring,4.67,4.25,4.88,4.78,4.44,5.0,4.78,4.75,4.75,5.0,5.0,4.78,2.33,16
222194,TDM 166H,TV Writers Room 001,TDM,Howze,2024Spring,2024,Spring,2.9,4.25,3.7,2.7,3.5,0,3.0,3.0,2.4,4.0,4.2,2.7,3.7,11
222197,CELTIC 185,Transatlantic Celts: Narratives of Loss and Belonging 001,CELTIC,Hunter,2023Fall,2023,Fall,5.0,4.21,4.5,4.67,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,7
222198,SOCIOL 98JC,"Junior Tutorial: Morality, Meaning, and Markets 001",SOCIOL,Jijon,2023Fall,2023,Fall,4.88,4.21,5.0,4.88,5.0,5.0,5.0,4.88,4.75,4.88,5.0,4.88,4.88,11
222199,SOCIOL 1102,Environmental Sociology 001,SOCIOL,Ouimette,2023Fall,2023,Fall,3.1,4.21,3.9,3.11,2.78,0,3.2,3.0,3.8,3.5,3.29,2.9,3.6,13
222200,SOCIOL 1101,Inequality Then and Now 001,SOCIOL,Usmani,2024Spring,2024,Spring,4.69,4.25,4.31,4.46,4.54,3.85,4.91,5.0,4.91,5.0,5.0,4.69,4.23,17
222200,SOCIOL 1101,Inequality Then and Now: The History of Human Suffering 001,SOCIOL,Usmani,2024Fall,2024,Fall,4.65,4.24,4.55,4.4,4.37,4.27,4.86,4.85,4.85,4.89,4.89,4.65,5.03,40
222201,AFRAMER 201,Theory and Race in Africa 001,AFRAMER,Agbiboa,2023Fall,2023,Fall,4.6,4.21,4.6,4.56,4.11,4.67,4.8,4.6,4.8,4.9,4.9,4.9,3.7,10
222202,HIST 16A,Immigrant Justice Lab 01,HIST,Hoffnung-Garskof,2024Spring,2024,Spring,4.45,4.25,4.73,4.5,4.83,5.0,4.75,4.75,4.83,4.92,4.75,4.58,6.25,13
222202,HIST 16A,Immigrant Justice Lab 01,HIST,Hoffnung-Garskof,2025Spring,2025,Spring,4.0,4.26,4.0,3.83,3.83,0,4.33,4.0,4.5,4.33,4.4,4.17,5.6,11
222203,HIST 1016,Immigration Law: A History of the Present 01,HIST,Hoffnung-Garskof,2023Fall,2023,Fall,4.3,4.21,4.35,3.74,3.57,4.38,4.65,4.58,4.41,4.78,4.76,4.34,5.69,70
222204,HIST 15Q,Australian Environmental History: Gondwanda to Global Warming 01,HIST,Holmes,2023Fall,2023,Fall,4.83,4.21,4.83,4.83,4.67,5.0,5.0,4.83,4.83,5.0,5.0,4.67,5.33,9
222205,HIST 1975,Oral History: Theory and Practice 01,HIST,Holmes,2024Spring,2024,Spring,4.83,4.25,4.5,4.67,4.5,4.75,4.67,4.67,4.67,5.0,4.67,4.5,4.67,14
222208,GOV 94LM,Ethnic and Racial Politics 001,GOV,Malik,2024Spring,2024,Spring,4.75,4.25,4.78,4.78,4.56,5.0,4.78,4.89,4.33,4.89,5.0,4.67,5.56,13
222209,HIST 2130,Renaissance Political Thought 01,HIST,Hankins,2023Fall,2023,Fall,4.43,4.21,4.71,4.71,4.6,5.0,4.86,4.57,4.71,4.86,4.6,4.33,5.6,12
222209,HIST 2130,Renaissance Political Thought 01,HIST,Nelson,2023Fall,2023,Fall,4.43,4.21,4.71,4.71,4.6,5.0,4.5,4.67,4.17,4.5,4.75,4.33,5.6,12
222210,GOV 2370,Democratic Backsliding in the United States and Beyond 001,GOV,Ziblatt,2024Spring,2024,Spring,5.0,4.25,4.75,4.25,4.75,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8
222210,GOV 2370,Democratic Backsliding in the United States and Beyond 001,GOV,Skocpol,2024Spring,2024,Spring,5.0,4.25,4.75,4.25,4.75,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8
222213,SAS 104,The Body in Indian Medicine 001,SAS,Selby,2023Fall,2023,Fall,4.83,4.21,4.67,4.83,5.0,5.0,4.83,4.8,5.0,5.0,4.8,4.83,4.17,8
222221,CLS-STDY 154,Ancient Global Economies 001,CLS-STDY,Soto_Marin,2024Spring,2024,Spring,3.67,4.25,3.6,3.73,4.13,3.0,4.2,4.13,4.57,4.47,4.4,3.6,4.93,23
222223,CLASPHIL 206,Lucian and Postclassicism 001,CLASPHIL,Greenwood,2024Spring,2024,Spring,4.83,4.25,4.67,4.33,4.83,4.5,5.0,5.0,4.67,5.0,5.0,4.83,10.67,13
222226,CLS-STDY 166,Bob Dylan the Classic 001,CLS-STDY,Thomas,2024Fall,2024,Fall,5.0,4.24,4.74,4.67,4.57,4.97,4.97,4.93,4.96,5.0,5.0,4.94,2.28,45
222227,CLS-STDY 172,Romanness after Rome 001,CLS-STDY,Ziolkowski,2024Spring,2024,Spring,4.8,4.25,4.4,4.25,4.25,4.0,5.0,5.0,4.8,5.0,5.0,4.8,2.0,10
222228,CLS-STDY 180,The Seleucid Empire 001,CLS-STDY,Kosmin,2024Spring,2024,Spring,4.89,4.25,4.44,4.67,4.67,5.0,5.0,5.0,4.71,4.86,4.86,4.75,6.11,15
222229,AFRAMER 135Y,Black Feminist Theory Seminar 001,AFRAMER,Perry,2025Spring,2025,Spring,4.7,4.26,4.8,4.53,4.0,4.45,4.85,4.8,4.58,4.95,4.84,4.7,4.53,32
222230,AFRAMER 135Y,Black Feminist Theory Seminar 001,AFRAMER,Perry,2023Fall,2023,Fall,4.15,4.21,4.75,4.05,4.28,5.0,4.68,4.56,4.16,4.53,4.47,4.25,3.06,32
222232,HIST 1219,American Legal History: From Reconstruction to the Present 01,HIST,Weinrib,2024Spring,2024,Spring,4.89,4.25,4.89,4.78,4.0,0,4.89,5.0,4.56,5.0,4.89,4.78,9.22,11
222235,HAA 172Z,Color in the Era of the Colony 001,HAA,Lajer-Burcharth,2024Spring,2024,Spring,4.88,4.25,5.0,4.88,4.71,5.0,5.0,5.0,5.0,5.0,5.0,4.75,7.38,13
222235,HAA 172Z,Color in the Era of the Colony 001,HAA,Lajer-Burcharth,2025Spring,2025,Spring,5.0,4.26,4.8,4.89,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.2,13
222237,ECON 2022,"Health, Well-Being and Justice 001",ECON,Sen,2023Fall,2023,Fall,3.33,4.21,4.33,3.22,3.29,1.0,3.56,3.33,4.11,4.0,4.0,3.33,4.11,14
222237,ECON 2022,"Health, Well-Being and Justice 001",ECON,Anand,2023Fall,2023,Fall,3.33,4.21,4.33,3.22,3.29,1.0,4.0,3.8,4.5,3.8,3.67,3.33,4.11,14
222239,CHNSLIT 289,From Late Tang Poetry and Poetics into the Song Dynasty 01,CHNSLIT,Owen,2023Fall,2023,Fall,4.8,4.21,4.75,5.0,4.75,4.0,5.0,4.75,4.25,4.75,4.5,4.75,7.75,13
222240,HIST 1957,Healthcare and the Welfare State 01,HIST,aumoithe,2023Fall,2023,Fall,3.75,4.21,4.0,3.25,3.75,2.0,3.86,4.57,3.57,4.57,4.57,3.63,5.14,10
222240,HIST 1957,Healthcare and the Welfare State 01,HIST,aumoithe,2025Spring,2025,Spring,4.67,4.26,4.67,4.33,4.5,5.0,4.67,4.83,4.33,4.83,4.83,4.33,7.4,9
222241,HIST 97Q,“What is History of Public Health?” 01,HIST,aumoithe,2024Spring,2024,Spring,3.57,4.25,4.14,3.43,4.0,3.67,3.83,4.33,4.0,4.0,4.67,3.14,8.14,9
222474,SOCIOL 1271,Crime and Justice in a Changing Society 001,SOCIOL,Sampson,2024Spring,2024,Spring,4.88,4.25,4.75,4.75,4.57,4.88,4.71,4.43,4.5,4.86,4.71,4.63,4.71,11
222480,PHIL 121,Life and Death: A History 001,PHIL,Simmons,2023Fall,2023,Fall,4.8,4.21,4.5,4.6,4.7,4.5,5.0,5.0,5.0,5.0,4.9,4.6,5.7,14
222483,HIST-LIT 90FZ,The South: Histories of a U.S. Region 001,HIST-LIT,Kirby,2023Fall,2023,Fall,4.67,4.21,4.33,4.83,4.67,5.0,4.5,4.5,4.5,4.83,4.6,4.67,4.33,7
222483,HIST-LIT 90FZ,The South: Histories of a U.S. Region 001,HIST-LIT,Kirby,2024Fall,2024,Fall,4.0,4.24,4.29,3.86,3.71,4.0,4.29,4.57,4.0,4.71,4.43,3.86,6.0,13
222484,HIST-LIT 90GA,Slavery and Historical Memory 001,HIST-LIT,Bloom,2023Fall,2023,Fall,4.25,4.21,4.5,4.25,4.25,4.0,5.0,4.75,5.0,5.0,5.0,4.5,4.75,8
222485,HIST-LIT 90GB,American Education Reforms 001,HIST-LIT,Gowen,2023Fall,2023,Fall,4.67,4.21,4.83,4.83,4.83,5.0,5.0,5.0,5.0,5.0,5.0,4.83,5.17,8
222485,HIST-LIT 90GB,American Education Reforms 001,HIST-LIT,Gowen,2024Fall,2024,Fall,4.75,4.24,4.5,4.75,4.75,5.0,4.88,4.88,4.5,4.75,4.88,4.5,6.5,15
222487,HIST-LIT 90GD,The History of American Journalism 001,HIST-LIT,Day_Frank,2023Fall,2023,Fall,4.33,4.21,4.17,4.45,4.82,5.0,4.75,4.5,4.58,4.75,4.8,4.25,3.91,15
222488,HIST-LIT 90GE,Screen Cultures from Cinema to TikTok 001,HIST-LIT,von_Stackelberg,2023Fall,2023,Fall,3.44,4.21,3.78,3.89,4.11,5.0,4.44,4.11,4.56,4.56,4.56,3.78,4.56,14
222488,HIST-LIT 90GE,Screen Cultures from Cinema to TikTok 001,HIST-LIT,von_Stackelberg,2024Fall,2024,Fall,4.4,4.24,4.0,4.4,4.4,4.0,4.4,5.0,4.8,4.6,4.6,3.6,6.0,8
222489,HIST-LIT 90GF,Marx at the Mall: Consumer Culture & Its Critics 001,HIST-LIT,Smith,2023Fall,2023,Fall,4.63,4.21,4.63,4.71,5.0,4.75,4.88,4.75,5.0,4.75,4.75,4.75,4.63,10
222490,HIST-LIT 90GH,Global Transgender Histories 001,HIST-LIT,Riegel,2023Fall,2023,Fall,3.8,4.21,4.25,4.0,4.4,4.5,3.8,4.4,4.6,4.6,3.2,3.6,3.75,6
222491,HIST-LIT 90GJ,Contesting Citizenship in the United States 001,HIST-LIT,Knolle,2023Fall,2023,Fall,4.33,4.21,4.33,4.0,4.17,5.0,4.67,4.6,4.83,4.83,5.0,4.5,5.0,8
222491,HIST-LIT 90GJ,Contesting Citizenship in the United States 001,HIST-LIT,Laase,2025Spring,2025,Spring,4.83,4.26,4.67,4.5,4.5,5.0,0,0,0,0,0,4.83,4.67,10
222491,HIST-LIT 90GJ,Contesting Citizenship in the United States 001,HIST-LIT,Knolle,2025Spring,2025,Spring,4.83,4.26,4.67,4.5,4.5,5.0,5.0,5.0,4.67,5.0,5.0,4.83,4.67,10
222492,HAA 244,Something Rich and Strange: The Materiality of Relics and Reliquaries in the Middle Ages 001,HAA,Hamburger,2024Spring,2024,Spring,4.71,4.25,4.57,4.6,4.6,0,5.0,5.0,5.0,5.0,5.0,4.29,5.33,16
222493,HIST-LIT 90GI,Transpacific Empires 001,HIST-LIT,Kim,2023Fall,2023,Fall,4.86,4.21,5.0,5.0,4.71,5.0,5.0,4.71,5.0,4.86,4.71,4.86,4.29,9
222494,HIST-LIT 93AA,Queer Archives 001,HIST-LIT,Kaminsky,2024Spring,2024,Spring,5.0,4.25,5.0,5.0,4.89,5.0,5.0,5.0,4.89,5.0,5.0,4.89,3.33,13
222495,HIST-LIT 93AB,Oral Histories 001,HIST-LIT,Havstad,2023Fall,2023,Fall,5.0,4.21,4.75,4.75,5.0,0,5.0,4.75,5.0,4.75,5.0,4.75,4.25,8
222495,HIST-LIT 93AB,Oral Histories 001,HIST-LIT,Havstad,2024Fall,2024,Fall,4.63,4.24,4.88,4.75,4.38,4.33,4.63,4.63,4.63,4.88,4.88,4.75,5.63,10
222496,HIST-LIT 93AC,"Vanishing Arts: Watching, Researching, and Writing about Performance 001",HIST-LIT,Quinton,2024Spring,2024,Spring,4.86,4.25,4.71,4.86,4.86,5.0,5.0,5.0,5.0,5.0,5.0,4.86,5.86,10
222497,MATH 292Z,First steps in infinity categories 001,MATH,Hopkins,2023Fall,2023,Fall,4.83,4.21,4.5,4.0,4.0,4.0,5.0,4.67,4.0,5.0,4.75,4.6,5.5,43
222500,ENGLISH 90RY,Reading Politically 001,ENGLISH,Menon,2023Fall,2023,Fall,4.81,4.21,5.0,4.44,4.75,5.0,4.94,5.0,4.44,4.94,4.81,4.81,6.56,18
222503,PHIL 188A,The Philosophy of Jane Austen 001,PHIL,Matherne,2024Spring,2024,Spring,4.91,4.25,4.82,4.64,4.73,4.67,5.0,5.0,5.0,5.0,5.0,4.91,7.3,15
222503,PHIL 188A,The Philosophy of Jane Austen 001,PHIL,Matherne,2025Spring,2025,Spring,4.75,4.26,4.89,4.71,4.7,4.59,4.89,4.89,4.93,5.0,5.0,4.68,6.0,43
222504,PHIL 256E,Emotions 001,PHIL,Nichols,2024Spring,2024,Spring,5.0,4.25,5.0,4.71,4.83,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.29,12
222508,FYSEMR 52Q,"Roots & Routes: The Biogeochemistry of Food, From Soil to Plate 01",FYSEMR,Pearson,2023Fall,2023,Fall,4.14,4.21,4.14,4.5,3.86,0,4.71,4.57,5.0,4.71,4.14,4.29,3.43,8
222508,FYSEMR 52Q,"Roots & Routes: The Biogeochemistry of Food, From Soil to Plate 01",FYSEMR,Pearson,2024Fall,2024,Fall,4.88,4.24,4.38,4.86,4.38,5.0,5.0,4.75,4.8,4.63,4.86,5.0,2.38,8
222511,FYSEMR 52S,Reading the Book of Nature 01,FYSEMR,Taylor,2023Fall,2023,Fall,5.0,4.21,4.83,4.88,4.75,5.0,5.0,5.0,4.71,5.0,5.0,5.0,2.0,10
222513,APMTH 210,Algebraic Fundamentals of Representing Data 001,APMTH,Seigal,2023Fall,2023,Fall,4.38,4.21,3.76,4.06,4.16,4.33,4.74,4.63,4.6,4.7,4.68,4.13,7.06,37
222515,ENG-SCI 248,Electrochemistry in Energy Materials 001,ENG-SCI,Li,2023Fall,2023,Fall,3.87,4.21,3.53,3.8,3.6,4.14,4.07,4.0,3.86,3.93,3.75,4.07,6.08,20
222516,ENGLISH CCSS,Fiction Workshop: The Art of the Short Story 001,ENGLISH,van_den_Berg,2023Fall,2023,Fall,4.88,4.21,4.88,4.75,5.0,5.0,5.0,4.75,5.0,4.75,5.0,4.88,5.5,11
222516,ENGLISH CCSS,Fiction Workshop: The Art of the Short Story 001,ENGLISH,van_den_Berg,2024Spring,2024,Spring,5.0,4.25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.83,6.17,12
222516,ENGLISH CCSS,Fiction Workshop: The Art of the Short Story 001,ENGLISH,van_den_Berg,2024Fall,2024,Fall,5.0,4.24,5.0,5.0,4.88,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,10
222517,ENGLISH CLAR,Getting the Words Right: The Art of Revision 001,ENGLISH,van_den_Berg,2023Fall,2023,Fall,4.89,4.21,4.67,4.56,4.67,4.0,4.89,4.67,4.78,4.89,4.89,5.0,5.56,11
222517,ENGLISH CLAR,Getting the Words Right: The Art of Revision 001,ENGLISH,van_den_Berg,2025Spring,2025,Spring,4.88,4.26,4.75,4.86,4.88,5.0,5.0,4.86,5.0,5.0,4.71,4.88,6.5,12
222518,ENG-SCI 223,Neurophysiology and Neural Interfaces 001,ENG-SCI,Srinivasan,2023Fall,2023,Fall,4.11,4.21,4.33,4.11,4.67,4.33,4.67,4.56,4.56,4.78,4.67,4.56,12.29,12
222518,ENG-SCI 223,Neurophysiology and Neural Interfaces 001,ENG-SCI,Srinivasan,2024Fall,2024,Fall,4.9,4.24,4.7,4.6,5.0,4.6,4.89,4.89,4.67,4.89,4.89,4.9,5.78,16
222519,ENG-SCI 224,Biomechanics of Movement and Assistive Robotics 001,ENG-SCI,Slade,2023Fall,2023,Fall,4.5,4.21,4.35,3.65,3.44,4.5,4.79,4.32,4.42,5.0,4.83,4.55,6.65,30
222519,ENG-SCI 224,Biomechanics of Movement and Assistive Robotics 001,ENG-SCI,Slade,2025Spring,2025,Spring,4.44,4.26,4.25,3.66,3.94,4.0,4.8,4.77,4.75,4.9,4.73,4.28,7.66,47
222520,ENGLISH CVLL,Art of Listening. The Politics and Aesthetics of Sound 001,ENGLISH,Luiselli,2023Fall,2023,Fall,5.0,4.21,4.89,4.78,4.5,5.0,5.0,5.0,4.88,5.0,5.0,5.0,4.63,13
222521,BE 124,Biomechanics of Movement and Assistive Robotics 001,BE,Slade,2023Fall,2023,Fall,4.5,4.21,4.35,3.65,3.44,4.5,4.79,4.32,4.42,5.0,4.83,4.55,6.65,30
222521,BE 124,Biomechanics of Movement and Assistive Robotics 001,BE,Slade,2025Spring,2025,Spring,4.44,4.26,4.25,3.66,3.94,4.0,4.8,4.77,4.75,4.9,4.73,4.28,7.66,47
222522,FYSEMR 65I,The Modern City and its People: South Asia and Beyond 01,FYSEMR,Khandelwal,2023Fall,2023,Fall,2.8,4.21,2.6,3.0,3.6,4.5,4.2,3.4,4.4,4.6,3.8,2.6,4.4,7
222523,FYSEMR 65J,Who Do You Think You Are?: The Ethics of Identity 01,FYSEMR,Harris,2023Fall,2023,Fall,3.56,4.21,3.56,4.56,3.57,3.25,4.44,4.38,4.29,4.44,4.33,3.67,2.5,13
222524,FYSEMR 65M,Reading Buildings. Understanding Our Built Environment 01,FYSEMR,del_Real,2023Fall,2023,Fall,4.0,4.21,3.55,4.0,3.82,4.0,4.27,3.73,4.0,4.27,4.0,4.09,2.6,12
222525,HIST 15U,"The Means of Reproduction: Health, Bodies, Technologies 01",HIST,Suri,2024Spring,2024,Spring,4.46,4.25,4.83,4.58,4.67,5.0,4.75,4.4,4.75,4.5,4.58,4.54,4.31,18
222527,ENGLISH CCEP,Ekphrastic Poetry: Workshop 001,ENGLISH,Smith,2023Fall,2023,Fall,4.56,4.21,4.89,4.67,4.67,5.0,4.67,4.78,4.89,4.78,4.38,4.33,6.44,10
222528,ENGLISH CCIJ,Intermediate Fiction Workshop 001,ENGLISH,McCarthy,2023Fall,2023,Fall,4.92,4.21,4.83,4.83,4.67,5.0,4.92,5.0,4.92,5.0,5.0,5.0,5.0,12
222529,ENGLISH CBW,Fiction Workshop: Bending Worlds 001,ENGLISH,van_den_Berg,2024Spring,2024,Spring,5.0,4.25,4.9,4.9,5.0,5.0,5.0,4.7,4.7,4.8,4.8,4.9,4.5,12
222529,ENGLISH CBW,Fiction Workshop: Bending Worlds 001,ENGLISH,van_den_Berg,2025Spring,2025,Spring,5.0,4.26,5.0,5.0,5.0,5.0,5.0,4.83,5.0,5.0,4.67,5.0,5.5,12
222531,ENGLISH CVLF,Archival Fictions 001,ENGLISH,Luiselli,2024Spring,2024,Spring,4.71,4.25,4.43,4.14,3.67,5.0,4.86,4.86,4.57,4.86,4.86,4.71,5.14,11
222534,ENGLISH CACD,The Art of Criticism 001,ENGLISH,Doherty,2023Fall,2023,Fall,4.71,4.21,4.71,4.86,4.86,0,4.71,4.67,4.86,4.86,5.0,4.86,4.86,9
222535,ENGLISH CNFD,Creative Nonfiction 001,ENGLISH,Doherty,2023Fall,2023,Fall,4.73,4.21,5.0,4.91,5.0,5.0,4.91,5.0,5.0,4.82,4.9,4.91,5.18,13
222537,OEB 247,Science and Communication in Organismic and Evolutionary Biology 001,OEB,Hopkins,2024Spring,2024,Spring,4.6,4.25,4.5,4.6,4.8,4.5,5.0,4.8,4.8,5.0,4.8,5.0,2.2,10
222538,HIST-LIT 93AD,Harvard and Native Lands 001,HIST-LIT,Niles,2023Fall,2023,Fall,4.33,4.21,4.11,4.11,4.75,5.0,4.5,4.5,4.71,4.5,4.57,4.22,3.78,11
222538,HIST-LIT 93AD,Harvard and Native Lands 001,HIST-LIT,Izadi,2023Fall,2023,Fall,4.33,4.21,4.11,4.11,4.75,5.0,4.33,4.44,5.0,4.89,4.67,4.22,3.78,11
222538,HIST-LIT 93AD,Harvard and Native Lands 001,HIST-LIT,Niles,2024Fall,2024,Fall,4.8,4.24,4.8,4.8,5.0,0,4.8,4.8,5.0,5.0,4.5,4.6,5.6,7
222540,CHEM 10,"Quantum, Statistical, and Computational Foundations of Chemistry 001",CHEM,Cohen,2023Fall,2023,Fall,4.82,4.21,4.64,4.82,4.73,4.45,5.0,5.0,4.5,5.0,5.0,4.64,6.2,11
222540,CHEM 10,"Quantum, Statistical, and Computational Foundations of Chemistry 001",CHEM,Wang,2023Fall,2023,Fall,4.82,4.21,4.64,4.82,4.73,4.45,5.0,4.7,5.0,4.9,5.0,4.64,6.2,11
222540,CHEM 10,"Quantum, Statistical, and Computational Foundations of Chemistry LEC",CHEM,Abdelazim,2024Fall,2024,Fall,4.92,4.24,4.54,4.77,4.62,4.31,4.89,5.0,4.89,5.0,4.5,4.92,9.42,19
222540,CHEM 10,"Quantum, Statistical, and Computational Foundations of Chemistry LEC",CHEM,Wang,2024Fall,2024,Fall,4.92,4.24,4.54,4.77,4.62,4.31,4.8,4.78,5.0,4.89,4.5,4.92,9.42,19
222540,CHEM 10,"Quantum, Statistical, and Computational Foundations of Chemistry LEC",CHEM,Cohen,2024Fall,2024,Fall,4.92,4.24,4.54,4.77,4.62,4.31,4.85,4.77,4.55,4.92,4.82,4.92,9.42,19
222542,FYSEMR 73F,Socialism 01,FYSEMR,Marglin,2023Fall,2023,Fall,4.44,4.21,4.33,4.22,4.33,5.0,4.67,4.63,4.67,4.67,4.11,4.33,3.78,11
222542,FYSEMR 73F,Socialism 01,FYSEMR,Marglin,2024Fall,2024,Fall,4.57,4.24,4.57,4.71,4.71,5.0,4.86,4.83,4.86,4.71,5.0,4.57,5.71,11
222543,ENGLISH CRGS,The Surrounds: Writing Interiority and Outsiderness 001,ENGLISH,Ghansah,2023Fall,2023,Fall,4.9,4.21,5.0,4.8,4.7,5.0,4.8,4.9,4.6,4.9,4.9,4.9,4.8,13
222547,PHIL 172M,The Many and The Few 001,PHIL,White,2024Spring,2024,Spring,5.0,4.25,4.94,4.93,4.93,5.0,5.0,5.0,5.0,5.0,4.81,4.88,5.2,22
222548,MODMDEST 200,"The Modern Middle East, Real and Imagined: An Introduction 001",MODMDEST,Zeghal,2023Fall,2023,Fall,4.07,4.21,4.27,4.2,4.33,4.47,4.57,4.43,4.38,4.5,4.23,4.13,6.4,17
222548,MODMDEST 200,"The Modern Middle East, Real and Imagined: An Introduction 001",MODMDEST,Zeghal,2025Spring,2025,Spring,4.75,4.26,4.75,4.5,4.75,5.0,5.0,5.0,5.0,5.0,5.0,4.75,7.0,9
222554,FYSEMR 52T,Learning How to Think Like a Scientist: An Introduction to Scientific Research 001,FYSEMR,Verschave,2024Spring,2024,Spring,4.71,4.25,4.36,4.5,4.23,4.33,5.0,4.93,4.86,4.93,4.93,4.79,1.86,15
222554,FYSEMR 52T,Learning How to Think Like a Scientist: An Introduction to Scientific Research 001,FYSEMR,Kahne,2024Spring,2024,Spring,4.71,4.25,4.36,4.5,4.23,4.33,4.85,4.62,4.69,4.62,4.77,4.79,1.86,15
222554,FYSEMR 52T,Learning How to Think Like a Scientist: An Introduction to Scientific Research 001,FYSEMR,Verschave,2025Spring,2025,Spring,4.77,4.26,4.38,4.54,4.67,4.0,5.0,4.92,5.0,5.0,5.0,4.92,2.83,15
222554,FYSEMR 52T,Learning How to Think Like a Scientist: An Introduction to Scientific Research 001,FYSEMR,Kahne,2025Spring,2025,Spring,4.77,4.26,4.38,4.54,4.67,4.0,4.92,4.38,4.9,4.85,4.75,4.92,2.83,15
222555,FYSEMR 73G,The Emotions—How do they arise?  How can (and should) we manage them? 01,FYSEMR,Rinard,2024Spring,2024,Spring,4.0,4.25,4.13,4.38,4.5,4.67,4.13,4.0,4.5,4.0,4.5,3.88,2.38,10
222627,ENGLISH 293B,Book Theory 001,ENGLISH,Lynch,2024Spring,2024,Spring,5.0,4.25,4.86,5.0,4.86,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.57,12
222628,MATH 262A,Quantum theory from the geometric viewpoint I 001,MATH,Freed,2023Fall,2023,Fall,4.33,4.21,4.83,3.83,3.33,5.0,5.0,4.6,4.8,4.8,5.0,4.17,11.67,46
222634,FYSEMR 73H,From Gods to Satire: Artistic Engagements With Political Power 001,FYSEMR,Dromi,2024Spring,2024,Spring,5.0,4.25,4.71,4.71,4.86,5.0,4.86,4.86,4.71,5.0,5.0,5.0,2.29,8
222652,MODMDEST 108,History of Modern Iran and Turkey 001,MODMDEST,Sagha,2023Fall,2023,Fall,4.91,4.21,4.91,4.91,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.91,4.0,14
222652,MODMDEST 108,History of Modern Iran and Turkey 001,MODMDEST,Sagha,2024Fall,2024,Fall,4.83,4.24,4.58,4.75,4.67,4.75,4.92,5.0,4.42,4.75,4.67,4.83,5.82,20
222653,ARMENST 201,Threads of Survival: Armenian Liturgical Textiles 001,ARMENST,Maranci,2023Fall,2023,Fall,5.0,4.21,5.0,5.0,5.0,5.0,5.0,4.83,5.0,5.0,5.0,5.0,5.0,10
222654,PSY 1614,Growing up in a Social World 001,PSY,Leung,2023Fall,2023,Fall,4.14,4.21,4.14,4.43,4.43,5.0,4.57,4.43,4.57,4.57,4.71,4.29,3.14,9
222655,PSY 1615,First Love: The Psychology of Caregiver-Child Relationships 001,PSY,Leung,2024Spring,2024,Spring,4.0,4.25,4.25,4.25,4.3,4.75,4.45,4.27,4.64,4.27,4.36,4.09,3.27,15
222656,PSY 1616,Multilingualism 001,PSY,Leung,2024Spring,2024,Spring,4.44,4.25,4.56,4.33,3.0,4.33,4.89,4.67,4.78,4.89,4.67,4.33,3.38,12
222657,AFRAMER 146X,A Black History of Electronic Dance Music 001,AFRAMER,aumoithe,2023Fall,2023,Fall,4.86,4.21,5.0,4.17,4.4,4.83,5.0,4.86,4.86,4.86,4.86,4.86,8.86,12
222657,AFRAMER 146X,A Black History of Electronic Dance Music 001,AFRAMER,aumoithe,2024Fall,2024,Fall,4.38,4.24,4.5,4.25,4.63,5.0,4.63,4.5,4.63,4.63,4.5,4.63,6.0,11
222658,AFRAMER 232,The Ethnic Avant-Garde 001,AFRAMER,McCarthy,2023Fall,2023,Fall,4.75,4.21,4.75,5.0,4.71,5.0,4.88,4.71,5.0,4.75,4.88,4.75,8.25,12
